frame_id,strength,ssim
002-006_34326,1.5,0.9547527460194782
002-006_34326,2.0,0.9447877909685866
002-006_34656,0.0,1.0
002-006_34656,0.5,0.9110164794321812
002-006_34656,1.0,0.9740555003843198
002-006_34656,1.5,0.9716953918465615
002-006_34656,2.0,0.9675997115279069
002-006_34671,0.0,1.0
002-006_34671,0.5,0.9467076267578542
002-006_34671,1.0,0.9198092993913671
002-006_34671,1.5,0.8853384781165049
002-006_34671,2.0,0.8358143301417726
002-006_34762,0.0,1.0
002-006_34762,0.5,0.9472821395951645
002-006_34762,1.0,0.9175685887715896
002-006_34762,1.5,0.8372081027848929
002-006_34762,2.0,0.7473115492938612
002-006_35024,0.0,1.0
002-006_35024,0.5,0.9789463529999458
002-006_35024,1.0,0.9452966314835918
002-006_35024,1.5,0.9410386585655302
002-006_35024,2.0,0.9348858670751413
003-001_17276,0.0,1.0
003-001_17276,0.5,0.9922597368442322
003-001_17276,1.0,0.9798348783314681
003-001_17276,1.5,0.9774217759744938
003-001_17276,2.0,0.9709188189665028
003-001_17699,0.0,1.0
003-001_17699,0.5,0.8439124362177556
003-001_17699,1.0,0.9224937338584831
003-001_17699,1.5,0.8926627990373167
003-001_17699,2.0,0.8806658351697506
003-001_17770,0.0,1.0
003-001_17770,0.5,0.9628748767993501
003-001_17770,1.0,0.9598913298523967
003-001_17770,1.5,0.9518921620103108
003-001_17770,2.0,0.9403000539685239
003-001_18319,0.0,1.0
003-001_18319,0.5,0.9838360857016629
003-001_18319,1.0,0.9545078257538515
003-001_18319,1.5,0.9405153985078991
003-001_18319,2.0,0.9163815365632766
003-001_18505,0.0,1.0
003-001_18505,0.5,0.894817737891747
003-001_18505,1.0,0.9430563868599731
003-001_18505,1.5,0.9322558023916392
003-001_18505,2.0,0.9211535228669605
003-001_18565,0.0,1.0
003-001_18565,0.5,0.9326213980188646
003-001_18565,1.0,0.9478979943888107
003-001_18565,1.5,0.9175133074570686
003-001_18565,2.0,0.8735056800203627
003-001_19279,0.0,1.0
003-001_19279,0.5,0.9531552524447028
003-001_19279,1.0,0.931264459429536
003-001_19279,1.5,0.8834943353729513
003-001_19279,2.0,0.8401417455951445
003-001_19302,0.0,1.0
003-001_19302,0.5,0.9860946273385339
003-001_19302,1.0,0.9850716494308164
003-001_19302,1.5,0.9751271421016288
003-001_19302,2.0,0.9612817951108871
003-001_19502,0.0,1.0
003-001_19502,0.5,0.9879161189234167
003-001_19502,1.0,0.9628519715392061
003-001_19502,1.5,0.9443106227851912
003-001_19502,2.0,0.9250314639452458
003-001_19655,0.0,1.0
003-001_19655,0.5,0.9455112862631894
003-001_19655,1.0,0.9559262609832064
003-001_19655,1.5,0.9501201454824586
003-001_19655,2.0,0.9382245343059733
003-001_19868,0.0,1.0
003-001_19868,0.5,0.9158562231398163
003-001_19868,1.0,0.9439151973118622
003-001_19868,1.5,0.9354329918406894
003-001_19868,2.0,0.9301235615602943
003-001_19875,0.0,1.0
003-001_19875,0.5,0.9574325442848816
003-001_19875,1.0,0.8545021491578229
003-001_19875,1.5,0.8631224900276308
003-001_19875,2.0,0.8609566659800598
003-001_19938,0.0,1.0
003-001_19938,0.5,0.9815373709606632
003-001_19938,1.0,0.9342834688983318
003-001_19938,1.5,0.9183976348321194
003-001_19938,2.0,0.8982545770169263
003-001_20182,0.0,1.0
003-001_20182,0.5,0.9749626931208346
003-001_20182,1.0,0.977499648188713
003-001_20182,1.5,0.9801882164855263
003-001_20182,2.0,0.982855737746388
003-001_20227,0.0,1.0
003-001_20227,0.5,0.9915168618630862
003-001_20227,1.0,0.9861500562561968
003-001_20227,1.5,0.9785319762791593
003-001_20227,2.0,0.9671498219548487
003-001_20241,0.0,1.0
003-001_20241,0.5,0.9172740068246366
003-001_20241,1.0,0.9752030858771645
003-001_20241,1.5,0.9691152750510105
003-001_20241,2.0,0.9608967716994623
003-001_20295,0.0,1.0
003-001_20295,0.5,0.9595750592020128
003-001_20295,1.0,0.9349307604304091
003-001_20295,1.5,0.8999785602358578
003-001_20295,2.0,0.8658754396897572
003-001_20346,0.0,1.0
003-001_20346,0.5,0.9797828626711639
003-001_20346,1.0,0.9519755374365979
003-001_20346,1.5,0.9534950551302136
003-001_20346,2.0,0.9506611507591742
003-001_20475,0.0,1.0
003-001_20475,0.5,0.9228886128209454
003-001_20475,1.0,0.9031741668844868
003-001_20475,1.5,0.8902050624554197
003-001_20475,2.0,0.8774350595745752
003-001_20538,0.0,1.0
003-001_20538,0.5,0.983059858706117
003-001_20538,1.0,0.9216968000858051
003-001_20538,1.5,0.9149034950288254
003-001_20538,2.0,0.9087088502497033
003-001_20812,0.0,1.0
003-001_20812,0.5,0.9932172397957907
003-001_20812,1.0,0.9762807445496435
003-001_20812,1.5,0.9719966477674982
003-001_20812,2.0,0.9663140988600176
003-001_21018,0.0,1.0
003-001_21018,0.5,0.9625255746171041
003-001_21018,1.0,0.9312161858397565
003-001_21018,1.5,0.8825902180282627
003-001_21018,2.0,0.8226806766100252
003-001_21077,0.0,1.0
003-001_21077,0.5,0.9536335849310187
003-001_21077,1.0,0.8803808534223023
003-001_21077,1.5,0.86052643849726
003-001_21077,2.0,0.8397868348898078
003-001_21328,0.0,1.0
003-001_21328,0.5,0.9742192379512875
003-001_21328,1.0,0.9429382640126722
003-001_21328,1.5,0.9443606194754509
003-001_21328,2.0,0.9356483252593709
003-001_21506,0.0,1.0
003-001_21506,0.5,0.9445027872024299
003-001_21506,1.0,0.9253891353803504
003-001_21506,1.5,0.9149766554115183
003-001_21506,2.0,0.9010586507667409
003-001_21802,0.0,1.0
003-001_21802,0.5,0.9132429348619733
003-001_21802,1.0,0.9413780320523462
003-001_21802,1.5,0.9103362439618816
003-001_21802,2.0,0.8689781861622492
003-001_21818,0.0,1.0
003-001_21818,0.5,0.9810798765670329
003-001_21818,1.0,0.9606556833014803
003-001_21818,1.5,0.9447815309090549
003-001_21818,2.0,0.9240706722570904
003-001_21908,0.0,1.0
003-001_21908,0.5,0.890564933381946
003-001_21908,1.0,0.9575931133125849
003-001_21908,1.5,0.9495588749520361
003-001_21908,2.0,0.9401719998793725
003-001_22054,0.0,1.0
003-001_22054,0.5,0.9253395275431455
003-001_22054,1.0,0.8171923594430686
003-001_22054,1.5,0.7699158325953936
003-001_22054,2.0,0.736477705794667
003-001_22139,0.0,1.0
003-001_22139,0.5,0.8781044286021767
003-001_22139,1.0,0.9524568625569456
003-001_22139,1.5,0.9366448197608677
003-001_22139,2.0,0.9167042513324095
003-001_23264,0.0,1.0
003-001_23264,0.5,0.9888768638818457
003-001_23264,1.0,0.945808558123091
003-001_23264,1.5,0.9446671336185288
003-001_23264,2.0,0.941382182206659
003-001_23357,0.0,1.0
003-001_23357,0.5,0.9850928193410279
003-001_23357,1.0,0.9776909783416536
003-001_23357,1.5,0.9756687839808489
003-001_23357,2.0,0.9680589378099778
003-001_23444,0.0,1.0
003-001_23444,0.5,0.9851840332582953
003-001_23444,1.0,0.9237997521796576
003-001_23444,1.5,0.8813259869532181
003-001_23444,2.0,0.8243084207340846
003-001_23477,0.0,1.0
003-001_23477,0.5,0.9881109358323008
003-001_23477,1.0,0.9620606007914727
003-001_23477,1.5,0.9510599808488395
003-001_23477,2.0,0.9391988832271798
003-001_23499,0.0,1.0
003-001_23499,0.5,0.9513166954765832
003-001_23499,1.0,0.8501010045135402
003-001_23499,1.5,0.7973234653860143
003-001_23499,2.0,0.7406171991472683
003-001_23897,0.0,1.0
003-001_23897,0.5,0.9936420962264526
003-001_23897,1.0,0.9850689572003637
003-001_23897,1.5,0.9807718488440925
003-001_23897,2.0,0.974114994052539
003-001_23939,0.0,1.0
003-001_23939,0.5,0.9689270890108447
003-001_23939,1.0,0.9547398555974316
003-001_23939,1.5,0.9533636166121
003-001_23939,2.0,0.9514382400701696
003-001_24290,0.0,1.0
003-001_24290,0.5,0.9487677719385998
003-001_24290,1.0,0.9549903822973148
003-001_24290,1.5,0.9396173186363755
003-001_24290,2.0,0.9210567318790643
003-001_24396,0.0,1.0
003-001_24396,0.5,0.9957252128410186
003-001_24396,1.0,0.9933426307304069
003-001_24396,1.5,0.9884178124694907
003-001_24396,2.0,0.978446305874591
003-001_24463,0.0,1.0
003-001_24463,0.5,0.9119454951119229
003-001_24463,1.0,0.9680251153900093
003-001_24463,1.5,0.9678139215615333
003-001_24463,2.0,0.9645915639960898
003-001_24503,0.0,1.0
003-001_24503,0.5,0.9403198724087809
003-001_24503,1.0,0.9589025814978962
003-001_24503,1.5,0.9144535194289698
003-001_24503,2.0,0.8438557006333866
003-001_24955,0.0,1.0
003-001_24955,0.5,0.9910757607355773
003-001_24955,1.0,0.9821700491759449
003-001_24955,1.5,0.9685356739230842
003-001_24955,2.0,0.9471985607357704
003-001_25057,0.0,1.0
003-001_25057,0.5,0.9710578684511317
003-001_25057,1.0,0.9229442808486553
003-001_25057,1.5,0.9282709953974163
003-001_25057,2.0,0.9334680656652946
003-001_25172,0.0,1.0
003-001_25172,0.5,0.9905492672110967
003-001_25172,1.0,0.9761622378381456
003-001_25172,1.5,0.9507536776943616
003-001_25172,2.0,0.9156838018956966
003-001_25202,0.0,1.0
003-001_25202,0.5,0.930209294501247
003-001_25202,1.0,0.8873207794638959
003-001_25202,1.5,0.8611317323171089
003-001_25202,2.0,0.8385291988081451
003-001_25231,0.0,1.0
003-001_25231,0.5,0.9683198599440241
003-001_25231,1.0,0.9662503222008627
003-001_25231,1.5,0.9726574713126078
003-001_25231,2.0,0.9720140761568147
003-001_25447,0.0,1.0
003-001_25447,0.5,0.9932783699085541
003-001_25447,1.0,0.9845035948442601
003-001_25447,1.5,0.9650652375684384
003-001_25447,2.0,0.9337768529362076
003-001_25723,0.0,1.0
003-001_25723,0.5,0.9889250873290262
003-001_25723,1.0,0.9797127930178989
003-001_25723,1.5,0.9757245167847698
003-001_25723,2.0,0.9699409641636475
003-001_25760,0.0,1.0
003-001_25760,0.5,0.940988311029133
003-001_25760,1.0,0.9385346702278569
003-001_25760,1.5,0.9242191360801308
003-001_25760,2.0,0.9084678573040216
003-001_25774,0.0,1.0
003-001_25774,0.5,0.9937127864155936
003-001_25774,1.0,0.9830586464421075
003-001_25774,1.5,0.972808536304946
003-001_25774,2.0,0.9565641800297527
003-001_26120,0.0,1.0
003-001_26120,0.5,0.9943870435472149
003-001_26120,1.0,0.9882016929989766
003-001_26120,1.5,0.9785141781657206
003-001_26120,2.0,0.9641885779063426
003-001_26257,0.0,1.0
003-001_26257,0.5,0.9820299315573113
003-001_26257,1.0,0.933466237554542
003-001_26257,1.5,0.9087172776742696
003-001_26257,2.0,0.886338965486265
003-001_26270,0.0,1.0
003-001_26270,0.5,0.8934393376746976
003-001_26270,1.0,0.9544293723122684
003-001_26270,1.5,0.9454610048349128
003-001_26270,2.0,0.931653842135751
003-001_26474,0.0,1.0
003-001_26474,0.5,0.969579711400002
003-001_26474,1.0,0.9662036177991352
003-001_26474,1.5,0.9332093979819648
003-001_26474,2.0,0.8793039898232506
003-001_26664,0.0,1.0
003-001_26664,0.5,0.9443735127998214
003-001_26664,1.0,0.9506563793136847
003-001_26664,1.5,0.930741589107439
003-001_26664,2.0,0.905317905216485
003-001_26752,0.0,1.0
003-001_26752,0.5,0.9470229472980274
003-001_26752,1.0,0.9287910205181248
003-001_26752,1.5,0.9274785066999016
003-001_26752,2.0,0.9210011891253866
003-001_26777,0.0,1.0
003-001_26777,0.5,0.9312152690432988
003-001_26777,1.0,0.9250428332322093
003-001_26777,1.5,0.9063842967824637
003-001_26777,2.0,0.8847512793338964
003-001_27116,0.0,1.0
003-001_27116,0.5,0.987304763635972
003-001_27116,1.0,0.9572516709585812
003-001_27116,1.5,0.921065486521982
003-001_27116,2.0,0.8683419020012664
003-001_27177,0.0,1.0
003-001_27177,0.5,0.9190905626302732
003-001_27177,1.0,0.9817067036200745
003-001_27177,1.5,0.9821306983731882
003-001_27177,2.0,0.9811238813764619
003-001_27401,0.0,1.0
003-001_27401,0.5,0.9794361783862499
003-001_27401,1.0,0.9877660028497216
003-001_27401,1.5,0.9826837870841639
003-001_27401,2.0,0.9760511713476692
003-001_27600,0.0,1.0
003-001_27600,0.5,0.9826737566909551
003-001_27600,1.0,0.979008245647724
003-001_27600,1.5,0.9766383997074642
003-001_27600,2.0,0.9743940963694878
003-001_27627,0.0,1.0
003-001_27627,0.5,0.9259016728104962
003-001_27627,1.0,0.9438609759016198
003-001_27627,1.5,0.9372251071644172
003-001_27627,2.0,0.9323384785023522
003-001_27726,0.0,1.0
003-001_27726,0.5,0.9421852827465628
003-001_27726,1.0,0.9805894359905682
003-001_27726,1.5,0.9810637714429707
003-001_27726,2.0,0.9732552664038719
003-001_27866,0.0,1.0
003-001_27866,0.5,0.9902232306484112
003-001_27866,1.0,0.9726668912721617
003-001_27866,1.5,0.9662097285520954
003-001_27866,2.0,0.9560368869254177
003-001_27895,0.0,1.0
003-001_27895,0.5,0.9893369840250206
003-001_27895,1.0,0.9693975288315761
003-001_27895,1.5,0.9359349809036778
003-001_27895,2.0,0.8840535091465114
003-001_28058,0.0,1.0
003-001_28058,0.5,0.9463252209476087
003-001_28058,1.0,0.8395128030967461
003-001_28058,1.5,0.7817196398393128
003-001_28058,2.0,0.738324985771295
003-001_28142,0.0,1.0
003-001_28142,0.5,0.9768459573696058
003-001_28142,1.0,0.9911886671097099
003-001_28142,1.5,0.9888609708931965
003-001_28142,2.0,0.9854599795684247
003-001_28155,0.0,1.0
003-001_28155,0.5,0.9874667442890422
003-001_28155,1.0,0.9657671139804449
003-001_28155,1.5,0.9752873719832208
003-001_28155,2.0,0.9811560067815971
003-001_28225,0.0,1.0
003-001_28225,0.5,0.9867004711756205
003-001_28225,1.0,0.9725089106589038
003-001_28225,1.5,0.9705977707025876
003-001_28225,2.0,0.9589700342805859
003-001_28832,0.0,1.0
003-001_28832,0.5,0.9498314325992184
003-001_28832,1.0,0.9635576996223678
003-001_28832,1.5,0.934648583524247
003-001_28832,2.0,0.8958885485843385
003-001_28949,0.0,1.0
003-001_28949,0.5,0.994100071857992
003-001_28949,1.0,0.8724351099848772
003-001_28949,1.5,0.802380120318947
003-001_28949,2.0,0.7719397747562728
003-001_28971,0.0,1.0
003-001_28971,0.5,0.9326401918690153
003-001_28971,1.0,0.9370939889782832
003-001_28971,1.5,0.9285444355307226
003-001_28971,2.0,0.9189821167517215
003-001_29430,0.0,1.0
003-001_29430,0.5,0.9023198055004632
003-001_29430,1.0,0.9348468527286916
003-001_29430,1.5,0.914673681868206
003-001_29430,2.0,0.8900948816927757
003-001_29851,0.0,1.0
003-001_29851,0.5,0.9377061574732507
003-001_29851,1.0,0.9058130135202925
003-001_29851,1.5,0.8725651066343327
003-001_29851,2.0,0.8352901891477166
003-001_29862,0.0,1.0
003-001_29862,0.5,0.990184431028013
003-001_29862,1.0,0.9810197570259988
003-001_29862,1.5,0.968624324682913
003-001_29862,2.0,0.9532618157617752
003-001_30060,0.0,1.0
003-001_30060,0.5,0.9854753404622006
003-001_30060,1.0,0.9828289465555275
003-001_30060,1.5,0.9726102401303753
003-001_30060,2.0,0.9593873318845915
003-001_30307,0.0,1.0
003-001_30307,0.5,0.9792719005462875
003-001_30307,1.0,0.9679315399638101
003-001_30307,1.5,0.9376933672315958
003-001_30307,2.0,0.8954035568361196
003-001_30507,0.0,1.0
003-001_30507,0.5,0.9721627590868086
003-001_30507,1.0,0.931894654785501
003-001_30507,1.5,0.8752570001505834
003-001_30507,2.0,0.7962184286792156
003-001_30982,0.0,1.0
003-001_30982,0.5,0.9889726472422945
003-001_30982,1.0,0.9503076071992944
003-001_30982,1.5,0.9518574818152358
003-001_30982,2.0,0.9519695353267772
003-001_31020,0.0,1.0
003-001_31020,0.5,0.9363804122903283
003-001_31020,1.0,0.9407375755929328
003-001_31020,1.5,0.9390822640954013
003-001_31020,2.0,0.9334752143134148
003-001_31465,0.0,1.0
003-001_31465,0.5,0.9839426349018492
003-001_31465,1.0,0.9482904194102032
003-001_31465,1.5,0.9036606459242678
003-001_31465,2.0,0.8534424284682548
003-001_31745,0.0,1.0
003-001_31745,0.5,0.9785279982533118
003-001_31745,1.0,0.9044867185627248
003-001_31745,1.5,0.8726449118097107
003-001_31745,2.0,0.8389558907875129
003-001_31820,0.0,1.0
003-001_31820,0.5,0.9792940319982503
003-001_31820,1.0,0.9848293023470579
003-001_31820,1.5,0.9863732836866731
003-001_31820,2.0,0.9879815821868032
003-001_31918,0.0,1.0
003-001_31918,0.5,0.9851427413527698
003-001_31918,1.0,0.9569763521742682
003-001_31918,1.5,0.9193423155991056
003-001_31918,2.0,0.8743378616672842
003-001_32003,0.0,1.0
003-001_32003,0.5,0.9899051547989093
003-001_32003,1.0,0.966736000269761
003-001_32003,1.5,0.9425517097393463
003-001_32003,2.0,0.9108861793403801
003-001_32710,0.0,1.0
003-001_32710,0.5,0.9913335380046207
003-001_32710,1.0,0.9620043646249167
003-001_32710,1.5,0.9629699039267887
003-001_32710,2.0,0.9610685064545487
003-001_32853,0.0,1.0
003-001_32853,0.5,0.9496595555458263
003-001_32853,1.0,0.968379547336894
003-001_32853,1.5,0.9634960771474386
003-001_32853,2.0,0.9554389372063966
003-001_32856,0.0,1.0
003-001_32856,0.5,0.9900320723553002
003-001_32856,1.0,0.9618278446263073
003-001_32856,1.5,0.9410171239320998
003-001_32856,2.0,0.9136780892925775
003-001_32869,0.0,1.0
003-001_32869,0.5,0.9809340962581605
003-001_32869,1.0,0.9731372910019175
003-001_32869,1.5,0.976513310685063
003-001_32869,2.0,0.978308691155071
003-001_33161,0.0,1.0
003-001_33161,0.5,0.9729144524492449
003-001_33161,1.0,0.9064371889120343
003-001_33161,1.5,0.8892051852778422
003-001_33161,2.0,0.8726019721761871
003-001_33178,0.0,1.0
003-001_33178,0.5,0.9351981919658211
003-001_33178,1.0,0.9642902691385675
003-001_33178,1.5,0.9623415031686031
003-001_33178,2.0,0.9573674152995981
003-001_33271,0.0,1.0
003-001_33271,0.5,0.9819667964373086
003-001_33271,1.0,0.957477996834644
003-001_33271,1.5,0.9251112702833022
003-001_33271,2.0,0.8898266542698343
003-001_33382,0.0,1.0
003-001_33382,0.5,0.984704080559467
003-001_33382,1.0,0.9911785564001846
003-001_33382,1.5,0.9877205497749894
003-001_33382,2.0,0.9790662997065306
003-001_33412,0.0,1.0
003-001_33412,0.5,0.9774715629342511
003-001_33412,1.0,0.9619331202821542
003-001_33412,1.5,0.9343085491856311
003-001_33412,2.0,0.8946510446413738
003-001_33776,0.0,1.0
003-001_33776,0.5,0.9144361425702539
003-001_33776,1.0,0.9360885664131254
003-001_33776,1.5,0.9243059444464043
003-001_33776,2.0,0.9108379808234359
003-001_33883,0.0,1.0
003-001_33883,0.5,0.9377169399630967
003-001_33883,1.0,0.9752300079222028
003-001_33883,1.5,0.9589540607328138
003-001_33883,2.0,0.9244103060689977
003-001_33992,0.0,1.0
003-001_33992,0.5,0.9783998981616635
003-001_33992,1.0,0.9726506231444562
003-001_33992,1.5,0.960721133673711
003-001_33992,2.0,0.943713283799093
003-001_34322,0.0,1.0
003-001_34322,0.5,0.9382835426991597
003-001_34322,1.0,0.96368902081545
003-001_34322,1.5,0.9592019624294703
003-001_34322,2.0,0.9544714174152381
003-001_34337,0.0,1.0
003-001_34337,0.5,0.9732332251788658
003-001_34337,1.0,0.9385267408714605
003-001_34337,1.5,0.8913173350353006
003-001_34337,2.0,0.8242847498141875
003-001_34428,0.0,1.0
003-001_34428,0.5,0.9528327952939304
003-001_34428,1.0,0.9123796886796389
003-001_34428,1.5,0.8976380505383386
003-001_34428,2.0,0.8768064013457206
004-003_11217,0.0,1.0
004-003_11217,0.5,0.8758053980650568
004-003_11217,1.0,0.8136311904012637
004-003_11217,1.5,0.7297003391612857
004-003_11217,2.0,0.6790078751241888
004-003_11429,0.0,1.0
004-003_11429,0.5,0.8416867830554329
004-003_11429,1.0,0.8260853987940087
004-003_11429,1.5,0.8270220022661651
004-003_11429,2.0,0.8104809573633691
004-003_11739,0.0,1.0
004-003_11739,0.5,0.6913582395641767
004-003_11739,1.0,0.7802760739450276
004-003_11739,1.5,0.7477410379361829
004-003_11739,2.0,0.7152923238132317
004-003_11862,0.0,1.0
004-003_11862,0.5,0.9146937206900043
004-003_11862,1.0,0.77547904194531
004-003_11862,1.5,0.7707611579375651
004-003_11862,2.0,0.7625702977462239
004-003_12219,0.0,1.0
004-003_12219,0.5,0.8443942067893467
004-003_12219,1.0,0.8959908115319242
004-003_12219,1.5,0.8910658351333246
004-003_12219,2.0,0.881274868998635
004-003_12230,0.0,1.0
004-003_12230,0.5,0.7662681229742082
004-003_12230,1.0,0.9230711044717179
004-003_12230,1.5,0.9314437492858046
004-003_12230,2.0,0.9347760673591178
004-003_12330,0.0,1.0
004-003_12330,0.5,0.7849452395511557
004-003_12330,1.0,0.9189530794038621
004-003_12330,1.5,0.9067398504476174
004-003_12330,2.0,0.8817198423792614
004-003_12407,0.0,1.0
004-003_12407,0.5,0.876001581368702
004-003_12407,1.0,0.8537733017745041
004-003_12407,1.5,0.8410517100776892
004-003_12407,2.0,0.8159125078338608
004-003_12517,0.0,1.0
004-003_12517,0.5,0.9233601078443723
004-003_12517,1.0,0.7425243524839666
004-003_12517,1.5,0.7066138762795988
004-003_12517,2.0,0.6732853969999814
004-003_12670,0.0,1.0
004-003_12670,0.5,0.868398608113615
004-003_12670,1.0,0.9608289465183143
004-003_12670,1.5,0.9517852614488055
004-003_12670,2.0,0.9344602439863664
004-003_12693,0.0,1.0
004-003_12693,0.5,0.7895667628246271
004-003_12693,1.0,0.9156825611666506
004-003_12693,1.5,0.9034859040687071
004-003_12693,2.0,0.872659091932816
004-003_12700,0.0,1.0
004-003_12700,0.5,0.8882420481663451
004-003_12700,1.0,0.9569997457127746
004-003_12700,1.5,0.9493698344257019
004-003_12700,2.0,0.9382850323510794
004-003_12727,0.0,1.0
004-003_12727,0.5,0.9858282399782299
004-003_12727,1.0,0.9718147657566026
004-003_12727,1.5,0.9429797607647272
004-003_12727,2.0,0.8895500067554626
004-003_12752,0.0,1.0
004-003_12752,0.5,0.7160222834523484
004-003_12752,1.0,0.677950169030521
004-003_12752,1.5,0.6563673193860821
004-003_12752,2.0,0.627328184932651
004-003_12817,0.0,1.0
004-003_12817,0.5,0.9671951204188867
004-003_12817,1.0,0.6612637834932468
004-003_12817,1.5,0.6607508320083031
004-003_12817,2.0,0.6353455325432612
004-003_12848,0.0,1.0
004-003_12848,0.5,0.8287130090271618
004-003_12848,1.0,0.8014533361358355
004-003_12848,1.5,0.8085160806324908
004-003_12848,2.0,0.8113751176054361
004-003_12985,0.0,1.0
004-003_12985,0.5,0.9009741704050217
004-003_12985,1.0,0.9269485392827584
004-003_12985,1.5,0.8813520331351703
004-003_12985,2.0,0.8177896392320104
004-003_13243,0.0,1.0
004-003_13243,0.5,0.9628935135786093
004-003_13243,1.0,0.91368768553294
004-003_13243,1.5,0.8725357718974165
004-003_13243,2.0,0.8146087404439836
004-003_13332,0.0,1.0
004-003_13332,0.5,0.8644777030555684
004-003_13332,1.0,0.9253269179126925
004-003_13332,1.5,0.9172255887278548
004-003_13332,2.0,0.902364080821427
004-003_13480,0.0,1.0
004-003_13480,0.5,0.9728186886350257
004-003_13480,1.0,0.7377667113390065
004-003_13480,1.5,0.7581711231282038
004-003_13480,2.0,0.7635356054224166
004-003_13488,0.0,1.0
004-003_13488,0.5,0.8105193099464374
004-003_13488,1.0,0.8267168619147649
004-003_13488,1.5,0.8312603623223405
004-003_13488,2.0,0.8168467411653845
004-003_13533,0.0,1.0
004-003_13533,0.5,0.9749048506346527
004-003_13533,1.0,0.757000893450863
004-003_13533,1.5,0.7533698984006215
004-003_13533,2.0,0.7453446493928698
004-003_13606,0.0,1.0
004-003_13606,0.5,0.9055231278990471
004-003_13606,1.0,0.8998931229752357
004-003_13606,1.5,0.8938847482360912
004-003_13606,2.0,0.8806246869183268
004-003_13649,0.0,1.0
004-003_13649,0.5,0.821510739565377
004-003_13649,1.0,0.8260860284012238
004-003_13649,1.5,0.8343704254043929
004-003_13649,2.0,0.844064836851622
004-003_14211,0.0,1.0
004-003_14211,0.5,0.9668296047406347
004-003_14211,1.0,0.8962355153140142
004-003_14211,1.5,0.8652815933743782
004-003_14211,2.0,0.8315388563662149
004-003_14258,0.0,1.0
004-003_14258,0.5,0.769138175096099
004-003_14258,1.0,0.774268361198638
004-003_14258,1.5,0.7692691648303491
004-003_14258,2.0,0.7637418555675319
004-003_14301,0.0,1.0
004-003_14301,0.5,0.9337535831109576
004-003_14301,1.0,0.7949076915198333
004-003_14301,1.5,0.7745854910995197
004-003_14301,2.0,0.7658122208432087
004-003_14329,0.0,1.0
004-003_14329,0.5,0.9319399303389061
004-003_14329,1.0,0.9342875457159446
004-003_14329,1.5,0.9305900659476947
004-003_14329,2.0,0.925057754142111
004-003_14528,0.0,1.0
004-003_14528,0.5,0.8555996810855886
004-003_14528,1.0,0.9016939841527161
004-003_14528,1.5,0.9085323501392661
004-003_14528,2.0,0.90213038987312
004-003_14549,0.0,1.0
004-003_14549,0.5,0.9454413183762136
004-003_14549,1.0,0.9027846002153918
004-003_14549,1.5,0.8665574348579369
004-003_14549,2.0,0.8228281612856116
004-003_14777,0.0,1.0
004-003_14777,0.5,0.9823436255782336
004-003_14777,1.0,0.9375972108154528
004-003_14777,1.5,0.9046164237462567
004-003_14777,2.0,0.8669784045703881
004-003_14831,0.0,1.0
004-003_14831,0.5,0.9596003756263456
004-003_14831,1.0,0.8917784099892244
004-003_14831,1.5,0.9056628494259802
004-003_14831,2.0,0.9141320195520253
004-003_15108,0.0,1.0
004-003_15108,0.5,0.8676425085202537
004-003_15108,1.0,0.8002926878331421
004-003_15108,1.5,0.8100384006447039
004-003_15108,2.0,0.8132611836729492
004-003_15165,0.0,1.0
004-003_15165,0.5,0.9677736638639455
004-003_15165,1.0,0.9175251484659502
004-003_15165,1.5,0.893493229864371
004-003_15165,2.0,0.8657748983439308
004-003_15195,0.0,1.0
004-003_15195,0.5,0.7788659443321985
004-003_15195,1.0,0.9145989060186666
004-003_15195,1.5,0.9040532887715932
004-003_15195,2.0,0.8790451735243094
004-003_15303,0.0,1.0
004-003_15303,0.5,0.8546471552238609
004-003_15303,1.0,0.7935571924643688
004-003_15303,1.5,0.8014733665874013
004-003_15303,2.0,0.8068522755216161
004-003_15441,0.0,1.0
004-003_15441,0.5,0.894611884940412
004-003_15441,1.0,0.8276213355659701
004-003_15441,1.5,0.8225270361078345
004-003_15441,2.0,0.8153250618315009
004-003_15459,0.0,1.0
004-003_15459,0.5,0.8715569810513705
004-003_15459,1.0,0.5273060480660141
004-003_15459,1.5,0.5365312163902201
004-003_15459,2.0,0.5467126848375731
004-003_15466,0.0,1.0
004-003_15466,0.5,0.8088221983689028
004-003_15466,1.0,0.717657014887156
004-003_15466,1.5,0.6941664050165224
004-003_15466,2.0,0.6599405198381024
004-003_15816,0.0,1.0
004-003_15816,0.5,0.9939295769622458
004-003_15816,1.0,0.989525125075725
004-003_15816,1.5,0.9820201494613743
004-003_15816,2.0,0.97095269557569
004-003_15911,0.0,1.0
004-003_15911,0.5,0.6198488457483641
004-003_15911,1.0,0.8204433008990609
004-003_15911,1.5,0.775027476778438
004-003_15911,2.0,0.7487388948687211
004-003_15955,0.0,1.0
004-003_15955,0.5,0.7776472484124853
004-003_15955,1.0,0.7581754266338872
004-003_15955,1.5,0.764671325240363
004-003_15955,2.0,0.7667224782714102
004-003_15968,0.0,1.0
004-003_15968,0.5,0.688503477604042
004-003_15968,1.0,0.5910489482841237
004-003_15968,1.5,0.6404757635630587
004-003_15968,2.0,0.676761578782208
004-003_16137,0.0,1.0
004-003_16137,0.5,0.8659050601646336
