frame_id,whitening_strength,ssim
002-006_32079,1.0,0.8562768874587053
002-006_32154,0.0,0.9172908450783562
002-006_32154,0.25,0.9003339140705792
002-006_32154,0.5,0.8623554798029712
002-006_32154,0.75,0.8055111799490764
002-006_32154,1.0,0.7351318053689
002-006_32252,0.0,0.8943153925019209
002-006_32252,0.25,0.8705486239473538
002-006_32252,0.5,0.8317658070890733
002-006_32252,0.75,0.7789212183869092
002-006_32252,1.0,0.7145662963693155
002-006_32337,0.0,0.9181291470912973
002-006_32337,0.25,0.9088506418810528
002-006_32337,0.5,0.8849311262837566
002-006_32337,0.75,0.8467601567673084
002-006_32337,1.0,0.7968486941041115
002-006_33044,0.0,0.9407065442126755
002-006_33044,0.25,0.9301920681456703
002-006_33044,0.5,0.891297262493022
002-006_33044,0.75,0.8251880357425635
002-006_33044,1.0,0.7376931775175815
002-006_33187,0.0,0.980623589352242
002-006_33187,0.25,0.970167283558521
002-006_33187,0.5,0.9431962402438314
002-006_33187,0.75,0.8998628160631654
002-006_33187,1.0,0.8420265545280249
002-006_33190,0.0,0.9637688505159715
002-006_33190,0.25,0.9530185245573822
002-006_33190,0.5,0.9238336422869913
002-006_33190,0.75,0.8772808296107698
002-006_33190,1.0,0.8154978978622999
002-006_33203,0.0,0.950497743315394
002-006_33203,0.25,0.9366546204164252
002-006_33203,0.5,0.9101738199669204
002-006_33203,0.75,0.8692542993189952
002-006_33203,1.0,0.8160879435704832
002-006_33495,0.0,0.8890636059540845
002-006_33495,0.25,0.8699492422550842
002-006_33495,0.5,0.8338784710946238
002-006_33495,0.75,0.7825020917461443
002-006_33495,1.0,0.719114614868454
002-006_33512,0.0,0.9370247100748189
002-006_33512,0.25,0.9232928620310071
002-006_33512,0.5,0.8875888154547374
002-006_33512,0.75,0.829793024986577
002-006_33512,1.0,0.7549391381282707
002-006_33605,0.0,0.932523708983012
002-006_33605,0.25,0.9156196680788083
002-006_33605,0.5,0.8874922340635032
002-006_33605,0.75,0.846962944122489
002-006_33605,1.0,0.79588890558789
002-006_33716,0.0,0.9697839427562532
002-006_33716,0.25,0.9628534915928033
002-006_33716,0.5,0.9355633216063471
002-006_33716,0.75,0.8873692884556456
002-006_33716,1.0,0.8210518837113423
002-006_33746,0.0,0.9694504671244477
002-006_33746,0.25,0.9625910407517982
002-006_33746,0.5,0.9427370887084285
002-006_33746,0.75,0.9098463234122992
002-006_33746,1.0,0.86492273236185
002-006_34110,0.0,0.8196723361305757
002-006_34110,0.25,0.809587242309505
002-006_34110,0.5,0.7943228708059831
002-006_34110,0.75,0.772058041541502
002-006_34110,1.0,0.7438110655101803
002-006_34217,0.0,0.9866518497878941
002-006_34217,0.25,0.9772339291951383
002-006_34217,0.5,0.9530099074140035
002-006_34217,0.75,0.9130023134238917
002-006_34217,1.0,0.8580927505930522
002-006_34326,0.0,0.9656742252344878
002-006_34326,0.25,0.9574761236647585
002-006_34326,0.5,0.9354997715277727
002-006_34326,0.75,0.8992118296587484
002-006_34326,1.0,0.8496090389366643
002-006_34656,0.0,0.9740555003843198
002-006_34656,0.25,0.9727850583584938
002-006_34656,0.5,0.9668665385891506
002-006_34656,0.75,0.9554472046268798
002-006_34656,1.0,0.9387388379641978
002-006_34671,0.0,0.9198092993913671
002-006_34671,0.25,0.9135033135814764
002-006_34671,0.5,0.9031627917323883
002-006_34671,0.75,0.8871589074031511
002-006_34671,1.0,0.8661893801469405
002-006_34762,0.0,0.9175685887715896
002-006_34762,0.25,0.9085971487416646
002-006_34762,0.5,0.8972973037381172
002-006_34762,0.75,0.878468348912616
002-006_34762,1.0,0.8529851337812204
002-006_35024,0.0,0.9452966314835918
002-006_35024,0.25,0.9375649040254943
002-006_35024,0.5,0.9097406268389531
002-006_35024,0.75,0.862484273188918
002-006_35024,1.0,0.7999272754886632
003-001_17276,0.0,0.9798348783314681
003-001_17276,0.25,0.9694180983231656
003-001_17276,0.5,0.9262033827039733
003-001_17276,0.75,0.8511311125433252
003-001_17276,1.0,0.7517370124838308
003-001_17699,0.0,0.9224937338584831
003-001_17699,0.25,0.9073550506189675
003-001_17699,0.5,0.8580380583398511
003-001_17699,0.75,0.780200035486376
003-001_17699,1.0,0.684479968529635
003-001_17770,0.0,0.9598913298523967
003-001_17770,0.25,0.9419877572816616
003-001_17770,0.5,0.901012578178167
003-001_17770,0.75,0.837675434333825
003-001_17770,1.0,0.7566472690127138
003-001_18319,0.0,0.9545078257538515
003-001_18319,0.25,0.9494958172390887
003-001_18319,0.5,0.9389445126515829
003-001_18319,0.75,0.9237854069236539
003-001_18319,1.0,0.9042714771215705
003-001_18505,0.0,0.9430563868599731
003-001_18505,0.25,0.9342137796275182
003-001_18505,0.5,0.9019343674710276
003-001_18505,0.75,0.8481877939427397
003-001_18505,1.0,0.7766152898723664
003-001_18565,0.0,0.9478979943888107
003-001_18565,0.25,0.9284956575272167
003-001_18565,0.5,0.8931627890174132
003-001_18565,0.75,0.8433156155702068
003-001_18565,1.0,0.7819250729629896
003-001_19279,0.0,0.931264459429536
003-001_19279,0.25,0.9220583750617779
003-001_19279,0.5,0.8990010892571718
003-001_19279,0.75,0.8586860538465734
003-001_19279,1.0,0.8036317062312363
003-001_19302,0.0,0.9850716494308164
003-001_19302,0.25,0.9855495239699635
003-001_19302,0.5,0.9747993227159061
003-001_19302,0.75,0.955186464679351
003-001_19302,1.0,0.927461901370851
003-001_19502,0.0,0.9628519715392061
003-001_19502,0.25,0.9627340129172614
003-001_19502,0.5,0.9496202850742997
003-001_19502,0.75,0.923904383532317
003-001_19502,1.0,0.8860093684800078
003-001_19655,0.0,0.9559262609832064
003-001_19655,0.25,0.9543471220985491
003-001_19655,0.5,0.9448410855514218
003-001_19655,0.75,0.9267057774821328
003-001_19655,1.0,0.9007172201803036
003-001_19868,0.0,0.9439151973118622
003-001_19868,0.25,0.938152523404331
003-001_19868,0.5,0.9166014036321218
003-001_19868,0.75,0.8798016049181454
003-001_19868,1.0,0.8286177498985589
003-001_19875,0.0,0.8545021491578229
003-001_19875,0.25,0.8532542571365135
003-001_19875,0.5,0.8447540008847787
003-001_19875,0.75,0.8266644298066286
003-001_19875,1.0,0.7992891517551693
003-001_19938,0.0,0.9342834688983318
003-001_19938,0.25,0.9222098224663322
003-001_19938,0.5,0.8964677956864896
003-001_19938,0.75,0.8582647324682231
003-001_19938,1.0,0.8096098145827063
003-001_20182,0.0,0.977499648188713
003-001_20182,0.25,0.9721383300948948
003-001_20182,0.5,0.9570210386398539
003-001_20182,0.75,0.9311286580788479
003-001_20182,1.0,0.8951506983998303
003-001_20227,0.0,0.9861500562561968
003-001_20227,0.25,0.9839977407246765
003-001_20227,0.5,0.9748649310766855
003-001_20227,0.75,0.9579850465122174
003-001_20227,1.0,0.9336491460228571
003-001_20241,0.0,0.9752030858771645
003-001_20241,0.25,0.9667545932531851
003-001_20241,0.5,0.9451004797843453
003-001_20241,0.75,0.9114029632361486
003-001_20241,1.0,0.8672563692862445
003-001_20295,0.0,0.9349307604304091
003-001_20295,0.25,0.9225677153490547
003-001_20295,0.5,0.8891288561352924
003-001_20295,0.75,0.8328594887210745
003-001_20295,1.0,0.758274541407694
003-001_20346,0.0,0.9519755374365979
003-001_20346,0.25,0.9458946118643018
003-001_20346,0.5,0.9222066607323454
003-001_20346,0.75,0.8810652328512906
003-001_20346,1.0,0.8253740185921955
003-001_20475,0.0,0.9031741668844868
003-001_20475,0.25,0.8903901782680645
003-001_20475,0.5,0.8441932619320454
003-001_20475,0.75,0.7693036116133257
003-001_20475,1.0,0.67504870106341
003-001_20538,0.0,0.9216968000858051
003-001_20538,0.25,0.9054454657978681
003-001_20538,0.5,0.8555243348367887
003-001_20538,0.75,0.7764201230969263
003-001_20538,1.0,0.6781326324425866
003-001_20812,0.0,0.9762807445496435
003-001_20812,0.25,0.9604963386352439
003-001_20812,0.5,0.9181964919919816
003-001_20812,0.75,0.8542304735685068
003-001_20812,1.0,0.7747977944096776
003-001_21018,0.0,0.9312161858397565
003-001_21018,0.25,0.922118196759027
003-001_21018,0.5,0.903451143919597
003-001_21018,0.75,0.8723607340838606
003-001_21018,1.0,0.8302476747388152
003-001_21077,0.0,0.8803808534223023
003-001_21077,0.25,0.8686151056133103
003-001_21077,0.5,0.8204436820307586
003-001_21077,0.75,0.7418788386305907
003-001_21077,1.0,0.6434775308453125
003-001_21328,0.0,0.9429382640126722
003-001_21328,0.25,0.9384238513294464
003-001_21328,0.5,0.9081549460534645
003-001_21328,0.75,0.8532449258380732
003-001_21328,1.0,0.7783397025182391
003-001_21506,0.0,0.9253891353803504
003-001_21506,0.25,0.9277947969903476
003-001_21506,0.5,0.9180506445232035
003-001_21506,0.75,0.8960579257372757
003-001_21506,1.0,0.8623353931944465
003-001_21802,0.0,0.9413780320523462
003-001_21802,0.25,0.9134039668259768
003-001_21802,0.5,0.8380667704263625
003-001_21802,0.75,0.7297136091498438
003-001_21802,1.0,0.6063563000911142
003-001_21818,0.0,0.9606556833014803
003-001_21818,0.25,0.9486040895052819
003-001_21818,0.5,0.9221276426055912
003-001_21818,0.75,0.879293042567123
003-001_21818,1.0,0.8234023704504887
003-001_21908,0.0,0.9575931133125849
003-001_21908,0.25,0.9450202877104932
003-001_21908,0.5,0.8980946988623041
003-001_21908,0.75,0.8228881874583472
003-001_21908,1.0,0.7293082186314311
003-001_22054,0.0,0.8171923594430686
003-001_22054,0.25,0.8068090296232564
003-001_22054,0.5,0.7793271751063553
003-001_22054,0.75,0.7368747828646922
003-001_22054,1.0,0.6817520619495593
003-001_22139,0.0,0.9524568625569456
003-001_22139,0.25,0.9234736244736975
003-001_22139,0.5,0.8634123212958803
003-001_22139,0.75,0.7784631619860523
003-001_22139,1.0,0.6781573309372911
003-001_23264,0.0,0.945808558123091
003-001_23264,0.25,0.9450794529185884
003-001_23264,0.5,0.926827760595413
003-001_23264,0.75,0.8918363241283348
003-001_23264,1.0,0.8422155531287556
003-001_23357,0.0,0.9776909783416536
003-001_23357,0.25,0.9560536976095746
003-001_23357,0.5,0.9048850412502168
003-001_23357,0.75,0.8273021328197344
003-001_23357,1.0,0.7303903624218834
003-001_23444,0.0,0.9237997521796576
003-001_23444,0.25,0.9056922673663018
003-001_23444,0.5,0.8770794194886116
003-001_23444,0.75,0.8370384945944538
003-001_23444,1.0,0.786471718735757
003-001_23477,0.0,0.9620606007914727
003-001_23477,0.25,0.9550659288453248
003-001_23477,0.5,0.9282592022101905
003-001_23477,0.75,0.8823394411599803
003-001_23477,1.0,0.8196690497214968
003-001_23499,0.0,0.8501010045135402
003-001_23499,0.25,0.851918076150945
003-001_23499,0.5,0.8279819919755506
003-001_23499,0.75,0.777778216708763
003-001_23499,1.0,0.7048083991493599
003-001_23897,0.0,0.9850689572003637
003-001_23897,0.25,0.9773894292791994
003-001_23897,0.5,0.952329512482971
003-001_23897,0.75,0.9107028407511109
003-001_23897,1.0,0.8548546909987608
003-001_23939,0.0,0.9547398555974316
003-001_23939,0.25,0.9538599138824375
003-001_23939,0.5,0.9492381916522465
003-001_23939,0.75,0.939018384094628
003-001_23939,1.0,0.9233595954843594
003-001_24290,0.0,0.9549903822973148
003-001_24290,0.25,0.935503282425756
003-001_24290,0.5,0.8946315108415481
003-001_24290,0.75,0.8324348367284795
003-001_24290,1.0,0.7535355761417913
003-001_24396,0.0,0.9933426307304069
003-001_24396,0.25,0.9718811089877165
003-001_24396,0.5,0.9121770182251414
003-001_24396,0.75,0.8185580652802675
003-001_24396,1.0,0.7017429504966088
003-001_24463,0.0,0.9680251153900093
003-001_24463,0.25,0.9473905233807779
003-001_24463,0.5,0.8942895836517326
003-001_24463,0.75,0.8124563341923435
003-001_24463,1.0,0.710663790116059
003-001_24503,0.0,0.9589025814978962
003-001_24503,0.25,0.9379423510091901
003-001_24503,0.5,0.9048666431774242
003-001_24503,0.75,0.8596570473382323
003-001_24503,1.0,0.8041413397141285
003-001_24955,0.0,0.9821700491759449
003-001_24955,0.25,0.9688072871322005
003-001_24955,0.5,0.9280531792296367
003-001_24955,0.75,0.860526783994897
003-001_24955,1.0,0.7727472719012282
003-001_25057,0.0,0.9229442808486553
003-001_25057,0.25,0.9147509455572571
003-001_25057,0.5,0.8927837680035718
003-001_25057,0.75,0.8574078709385285
003-001_25057,1.0,0.8101550693544985
003-001_25172,0.0,0.9761622378381456
003-001_25172,0.25,0.9561179117694251
003-001_25172,0.5,0.9211609410820784
003-001_25172,0.75,0.8716303977272176
003-001_25172,1.0,0.8103007817884684
003-001_25202,0.0,0.8873207794638959
003-001_25202,0.25,0.8732336626585534
003-001_25202,0.5,0.8265583245848167
003-001_25202,0.75,0.7524505730683088
003-001_25202,1.0,0.6599634723075885
003-001_25231,0.0,0.9662503222008627
003-001_25231,0.25,0.9570849811166874
003-001_25231,0.5,0.93047850047882
003-001_25231,0.75,0.8859109142254649
003-001_25231,1.0,0.8261949905800042
003-001_25447,0.0,0.9845035948442601
003-001_25447,0.25,0.9669086222803026
003-001_25447,0.5,0.9280291697348755
003-001_25447,0.75,0.8687878798865379
003-001_25447,1.0,0.7943738203372932
003-001_25723,0.0,0.9797127930178989
003-001_25723,0.25,0.953662576614936
003-001_25723,0.5,0.8905090365395496
003-001_25723,0.75,0.8003764946805124
003-001_25723,1.0,0.6962427013068184
003-001_25760,0.0,0.9385346702278569
003-001_25760,0.25,0.9189987751770526
003-001_25760,0.5,0.8666541434457388
003-001_25760,0.75,0.7883208022617962
003-001_25760,1.0,0.6948920647560254
003-001_25774,0.0,0.9830586464421075
003-001_25774,0.25,0.9707521033251151
003-001_25774,0.5,0.9361907017173902
003-001_25774,0.75,0.8806174394062468
003-001_25774,1.0,0.8084564914615509
003-001_26120,0.0,0.9882016929989766
003-001_26120,0.25,0.9704248629758182
003-001_26120,0.5,0.93370258773166
003-001_26120,0.75,0.8786868291821308
003-001_26120,1.0,0.808265855410606
003-001_26257,0.0,0.933466237554542
003-001_26257,0.25,0.9224031993778888
003-001_26257,0.5,0.8917837776125073
003-001_26257,0.75,0.8422442888298804
003-001_26257,1.0,0.7767439666386824
003-001_26270,0.0,0.9544293723122684
003-001_26270,0.25,0.9379295375047173
003-001_26270,0.5,0.904960029453269
003-001_26270,0.75,0.8556758611462576
003-001_26270,1.0,0.7922224924179252
003-001_26474,0.0,0.9662036177991352
003-001_26474,0.25,0.953658574407033
003-001_26474,0.5,0.926445147741345
003-001_26474,0.75,0.8831470158454833
003-001_26474,1.0,0.8255395979943623
003-001_26664,0.0,0.9506563793136847
003-001_26664,0.25,0.933785205501242
003-001_26664,0.5,0.8981940218889293
003-001_26664,0.75,0.8427004150186942
003-001_26664,1.0,0.7704435996440845
003-001_26752,0.0,0.9287910205181248
003-001_26752,0.25,0.9082507826110221
003-001_26752,0.5,0.8655722422196477
003-001_26752,0.75,0.8019314318916757
003-001_26752,1.0,0.7223099452464755
003-001_26777,0.0,0.9250428332322093
003-001_26777,0.25,0.9223844525085725
003-001_26777,0.5,0.8927541715078575
003-001_26777,0.75,0.8365919858145991
003-001_26777,1.0,0.758130919959139
003-001_27116,0.0,0.9572516709585812
003-001_27116,0.25,0.9161720644539643
003-001_27116,0.5,0.8221826287275694
003-001_27116,0.75,0.6962125178792998
003-001_27116,1.0,0.5615533969457827
003-001_27177,0.0,0.9817067036200745
003-001_27177,0.25,0.9716416612450005
003-001_27177,0.5,0.9355569564724339
003-001_27177,0.75,0.8759747778209559
003-001_27177,1.0,0.7989416587625399
003-001_27401,0.0,0.9877660028497216
003-001_27401,0.25,0.9840080470971729
003-001_27401,0.5,0.9571222430617682
003-001_27401,0.75,0.9055882187398268
003-001_27401,1.0,0.8327059182744054
003-001_27600,0.0,0.979008245647724
003-001_27600,0.25,0.9675646826780092
003-001_27600,0.5,0.9324182246195443
003-001_27600,0.75,0.8742339160056498
003-001_27600,1.0,0.7986008045507862
003-001_27627,0.0,0.9438609759016198
003-001_27627,0.25,0.9278574154843389
003-001_27627,0.5,0.8846468433727963
003-001_27627,0.75,0.8170006439599669
003-001_27627,1.0,0.7315111996940696
003-001_27726,0.0,0.9805894359905682
003-001_27726,0.25,0.9661603913448796
003-001_27726,0.5,0.9228646303273635
003-001_27726,0.75,0.8527835661054847
003-001_27726,1.0,0.7630007178825632
003-001_27866,0.0,0.9726668912721617
003-001_27866,0.25,0.9500311724771772
003-001_27866,0.5,0.8979737685808413
003-001_27866,0.75,0.820307145340969
003-001_27866,1.0,0.7243841527345644
003-001_27895,0.0,0.9693975288315761
003-001_27895,0.25,0.9505714293621517
003-001_27895,0.5,0.9069729769377232
003-001_27895,0.75,0.8393409324014509
003-001_27895,1.0,0.7532745736798708
003-001_28058,0.0,0.8395128030967461
003-001_28058,0.25,0.8321215520526835
003-001_28058,0.5,0.808741837504928
003-001_28058,0.75,0.7701938306437768
003-001_28058,1.0,0.7182508667035555
003-001_28142,0.0,0.9911886671097099
003-001_28142,0.25,0.9849299774160608
003-001_28142,0.5,0.9639130160083913
003-001_28142,0.75,0.9278104929516952
003-001_28142,1.0,0.8780407376145585
003-001_28155,0.0,0.9657671139804449
003-001_28155,0.25,0.9631768939464468
003-001_28155,0.5,0.9503984523405359
003-001_28155,0.75,0.9274775575195311
003-001_28155,1.0,0.8948233783164842
003-001_28225,0.0,0.9725089106589038
003-001_28225,0.25,0.9682167205526128
003-001_28225,0.5,0.9575811276227849
003-001_28225,0.75,0.9405212888965775
003-001_28225,1.0,0.9171519992629993
003-001_28832,0.0,0.9635576996223678
003-001_28832,0.25,0.9486845244718646
003-001_28832,0.5,0.9111684976699782
003-001_28832,0.75,0.8516204423752313
003-001_28832,1.0,0.7765360002671252
003-001_28949,0.0,0.8724351099848772
003-001_28949,0.25,0.8530537471221921
003-001_28949,0.5,0.8064293102305163
003-001_28949,0.75,0.7364665157743511
003-001_28949,1.0,0.6495439512037932
003-001_28971,0.0,0.9370939889782832
003-001_28971,0.25,0.9123630776996461
003-001_28971,0.5,0.850590082418296
003-001_28971,0.75,0.7577596060511465
003-001_28971,1.0,0.6448299774406897
003-001_29430,0.0,0.9348468527286916
003-001_29430,0.25,0.9297366464924693
003-001_29430,0.5,0.9011379091105843
003-001_29430,0.75,0.8495501046779733
003-001_29430,1.0,0.7784193873487141
003-001_29851,0.0,0.9058130135202925
003-001_29851,0.25,0.9026443798358684
003-001_29851,0.5,0.857706710659601
003-001_29851,0.75,0.7764409701040224
003-001_29851,1.0,0.672237440951881
003-001_29862,0.0,0.9810197570259988
003-001_29862,0.25,0.9732448315061867
003-001_29862,0.5,0.9290454276052414
003-001_29862,0.75,0.8519044747059628
003-001_29862,1.0,0.7518871978519757
003-001_30060,0.0,0.9828289465555275
003-001_30060,0.25,0.9759748184865924
003-001_30060,0.5,0.9359093022937414
003-001_30060,0.75,0.8646669175863911
003-001_30060,1.0,0.7702392180709666
003-001_30307,0.0,0.9679315399638101
003-001_30307,0.25,0.9495672261958761
003-001_30307,0.5,0.9146682436147636
003-001_30307,0.75,0.8638486972817038
003-001_30307,1.0,0.8001957725516221
003-001_30507,0.0,0.931894654785501
003-001_30507,0.25,0.9135091228787147
003-001_30507,0.5,0.8789046112103097
003-001_30507,0.75,0.8269346891489849
003-001_30507,1.0,0.7607174055543805
003-001_30982,0.0,0.9503076071992944
003-001_30982,0.25,0.9494312167392344
003-001_30982,0.5,0.9314011341550041
003-001_30982,0.75,0.8949158641362184
003-001_30982,1.0,0.8410868557110976
003-001_31020,0.0,0.9407375755929328
003-001_31020,0.25,0.9313754162137547
003-001_31020,0.5,0.9000646605899981
003-001_31020,0.75,0.8459624994930598
003-001_31020,1.0,0.7727945438548447
003-001_31465,0.0,0.9482904194102032
003-001_31465,0.25,0.9550426832598479
003-001_31465,0.5,0.9390491267544315
003-001_31465,0.75,0.8978301707664224
003-001_31465,1.0,0.834113469471368
003-001_31745,0.0,0.9044867185627248
003-001_31745,0.25,0.902682430159408
003-001_31745,0.5,0.8821610842572157
003-001_31745,0.75,0.8439437397455345
003-001_31745,1.0,0.7901522598904449
003-001_31820,0.0,0.9848293023470579
003-001_31820,0.25,0.9755444057212234
003-001_31820,0.5,0.9486553851713762
003-001_31820,0.75,0.9053231056239586
003-001_31820,1.0,0.8494159198304922
003-001_31918,0.0,0.9569763521742682
003-001_31918,0.25,0.9579079795705268
003-001_31918,0.5,0.9278396969496124
003-001_31918,0.75,0.8669569776570314
003-001_31918,1.0,0.7819770073871425
003-001_32003,0.0,0.966736000269761
003-001_32003,0.25,0.9562623054050211
003-001_32003,0.5,0.9316685312216858
003-001_32003,0.75,0.8938775341926715
003-001_32003,1.0,0.8447302377686821
003-001_32710,0.0,0.9620043646249167
003-001_32710,0.25,0.9594313912750639
003-001_32710,0.5,0.9368969699229227
003-001_32710,0.75,0.8941173676549201
003-001_32710,1.0,0.8328446235564033
003-001_32853,0.0,0.968379547336894
003-001_32853,0.25,0.9650447031078331
003-001_32853,0.5,0.9376827074022104
003-001_32853,0.75,0.8873346460386262
003-001_32853,1.0,0.8182869589065886
003-001_32856,0.0,0.9618278446263073
003-001_32856,0.25,0.9625243624885457
003-001_32856,0.5,0.9393194975157223
003-001_32856,0.75,0.8933114177036017
003-001_32856,1.0,0.8276232697759661
003-001_32869,0.0,0.9731372910019175
003-001_32869,0.25,0.9706219085500801
003-001_32869,0.5,0.9586463014743244
003-001_32869,0.75,0.9370251958705974
003-001_32869,1.0,0.9064380673135622
003-001_33161,0.0,0.9064371889120343
003-001_33161,0.25,0.9036002748099894
003-001_33161,0.5,0.8806205472275183
003-001_33161,0.75,0.8395776349544841
003-001_33161,1.0,0.7823522412200078
003-001_33178,0.0,0.9642902691385675
003-001_33178,0.25,0.9601953071387986
003-001_33178,0.5,0.9359466190546494
003-001_33178,0.75,0.8919413339969444
003-001_33178,1.0,0.8308505950284446
003-001_33271,0.0,0.957477996834644
003-001_33271,0.25,0.962463990242277
003-001_33271,0.5,0.9467947816234119
003-001_33271,0.75,0.9094762555728223
003-001_33271,1.0,0.852120940622493
003-001_33382,0.0,0.9911785564001846
003-001_33382,0.25,0.9834750759558272
003-001_33382,0.5,0.9626626301578866
003-001_33382,0.75,0.928459997668528
003-001_33382,1.0,0.8815451084912382
003-001_33412,0.0,0.9619331202821542
003-001_33412,0.25,0.9516095872155012
003-001_33412,0.5,0.9324628737260403
003-001_33412,0.75,0.9016774950069655
003-001_33412,1.0,0.8608867797386016
003-001_33776,0.0,0.9360885664131254
003-001_33776,0.25,0.9352851895433858
003-001_33776,0.5,0.917910631524108
003-001_33776,0.75,0.8844163826396457
003-001_33776,1.0,0.8360449177315629
003-001_33883,0.0,0.9752300079222028
003-001_33883,0.25,0.9607201737659987
003-001_33883,0.5,0.9331462982462005
003-001_33883,0.75,0.8928549822264624
003-001_33883,1.0,0.8410082613452879
003-001_33992,0.0,0.9726506231444562
003-001_33992,0.25,0.9593777162827558
003-001_33992,0.5,0.9298409058503281
003-001_33992,0.75,0.8826500224637721
003-001_33992,1.0,0.820240741338071
003-001_34322,0.0,0.96368902081545
003-001_34322,0.25,0.9552595416098807
003-001_34322,0.5,0.9216154357711701
003-001_34322,0.75,0.8634467104074716
003-001_34322,1.0,0.7852142066847728
003-001_34337,0.0,0.9385267408714605
003-001_34337,0.25,0.9220657220200399
003-001_34337,0.5,0.8831347337326788
003-001_34337,0.75,0.8212668179527948
003-001_34337,1.0,0.7410544453911596
003-001_34428,0.0,0.9123796886796389
003-001_34428,0.25,0.9149791575810909
003-001_34428,0.5,0.9065769570156809
003-001_34428,0.75,0.8855130610981993
003-001_34428,1.0,0.8522104786079016
004-003_11217,0.0,0.8136311904012637
004-003_11217,0.25,0.8034004340139836
004-003_11217,0.5,0.7652594911367933
004-003_11217,0.75,0.7005048360569216
004-003_11217,1.0,0.6194430420719035
004-003_11429,0.0,0.8260853987940087
004-003_11429,0.25,0.8376176979006704
004-003_11429,0.5,0.8352545232676069
004-003_11429,0.75,0.8202979058999087
004-003_11429,1.0,0.7923610325626422
004-003_11739,0.0,0.7802760739450276
004-003_11739,0.25,0.7946480173458254
004-003_11739,0.5,0.7827932331163475
004-003_11739,0.75,0.7459966083754095
004-003_11739,1.0,0.6903178757326971
004-003_11862,0.0,0.77547904194531
004-003_11862,0.25,0.794215978696885
004-003_11862,0.5,0.7935813140640251
004-003_11862,0.75,0.770455523617165
004-003_11862,1.0,0.7263641388370246
004-003_12219,0.0,0.8959908115319242
004-003_12219,0.25,0.8933560225585373
004-003_12219,0.5,0.8732981725810119
004-003_12219,0.75,0.8343899548971777
004-003_12219,1.0,0.7802912076623802
004-003_12230,0.0,0.9230711044717179
004-003_12230,0.25,0.9223587729695669
004-003_12230,0.5,0.9042473809476291
004-003_12230,0.75,0.869432746984812
004-003_12230,1.0,0.8199102284706684
004-003_12330,0.0,0.9189530794038621
004-003_12330,0.25,0.9127412003943618
004-003_12330,0.5,0.8981374325532722
004-003_12330,0.75,0.8750246181626516
004-003_12330,1.0,0.8438466994366081
004-003_12407,0.0,0.8537733017745041
004-003_12407,0.25,0.8608996004006475
004-003_12407,0.5,0.8597685930573367
004-003_12407,0.75,0.8509356704510906
004-003_12407,1.0,0.8340659366556394
004-003_12517,0.0,0.7425243524839666
004-003_12517,0.25,0.7604878923102013
004-003_12517,0.5,0.7521493490926956
004-003_12517,0.75,0.7174665017875378
004-003_12517,1.0,0.6599516238522403
004-003_12670,0.0,0.9608289465183143
004-003_12670,0.25,0.9581586334101392
004-003_12670,0.5,0.9297775901308122
004-003_12670,0.75,0.8764083595989565
004-003_12670,1.0,0.8042936863425293
004-003_12693,0.0,0.9156825611666506
004-003_12693,0.25,0.9119827628380156
004-003_12693,0.5,0.8926642886035472
004-003_12693,0.75,0.8563676839214271
004-003_12693,1.0,0.805823251333847
004-003_12700,0.0,0.9569997457127746
004-003_12700,0.25,0.9525610593343408
004-003_12700,0.5,0.9224157976809196
004-003_12700,0.75,0.8661584927535921
004-003_12700,1.0,0.7902520989325553
004-003_12727,0.0,0.9718147657566026
004-003_12727,0.25,0.9620181573995865
004-003_12727,0.5,0.9388099685305378
004-003_12727,0.75,0.9008525714200557
004-003_12727,1.0,0.8504115108766385
004-003_12752,0.0,0.677950169030521
004-003_12752,0.25,0.7026387499193425
004-003_12752,0.5,0.7135783158983922
004-003_12752,0.75,0.7071546071153377
004-003_12752,1.0,0.6826653569322216
004-003_12817,0.0,0.6612637834932468
004-003_12817,0.25,0.7161840166137811
004-003_12817,0.5,0.7541274464258515
004-003_12817,0.75,0.7669584112242666
004-003_12817,1.0,0.750958559963296
004-003_12848,0.0,0.8014533361358355
004-003_12848,0.25,0.8144179268061273
004-003_12848,0.5,0.8120633951792119
004-003_12848,0.75,0.7948745232088684
004-003_12848,1.0,0.764513357988408
004-003_12985,0.0,0.9269485392827584
004-003_12985,0.25,0.9126193118746754
004-003_12985,0.5,0.8916768143413139
004-003_12985,0.75,0.8600497750752581
004-003_12985,1.0,0.8187674159957291
004-003_13243,0.0,0.91368768553294
004-003_13243,0.25,0.9247901224583106
004-003_13243,0.5,0.9166911077128674
004-003_13243,0.75,0.88456442140235
004-003_13243,1.0,0.8307189104580833
004-003_13332,0.0,0.9253269179126925
004-003_13332,0.25,0.9203527483127261
004-003_13332,0.5,0.9016953427849884
004-003_13332,0.75,0.8690859148425307
004-003_13332,1.0,0.824372119041582
004-003_13480,0.0,0.7377667113390065
004-003_13480,0.25,0.7692747297746511
004-003_13480,0.5,0.7852962318076351
004-003_13480,0.75,0.7826155955848209
004-003_13480,1.0,0.7617477573178063
004-003_13488,0.0,0.8267168619147649
004-003_13488,0.25,0.8210564288259854
004-003_13488,0.5,0.807318270215805
004-003_13488,0.75,0.7853400896982576
004-003_13488,1.0,0.7557712918821142
004-003_13533,0.0,0.757000893450863
004-003_13533,0.25,0.7966302509102416
